Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
25/11/2010;11:52:00;1.404;0.000;241.100;5.800;0.000;1.000;18.000
25/11/2010;11:53:00;1.394;0.000;240.700;5.800;0.000;1.000;17.000
25/11/2010;11:54:00;1.458;0.090;241.650;6.000;0.000;1.000;18.000
25/11/2010;11:55:00;1.510;0.176;241.580;6.200;0.000;2.000;18.000
25/11/2010;11:56:00;1.494;0.170;240.600;6.200;0.000;1.000;18.000
25/11/2010;11:57:00;1.506;0.172;241.020;6.200;0.000;1.000;18.000
25/11/2010;11:58:00;1.228;0.178;241.480;5.400;0.000;1.000;14.000
25/11/2010;11:59:00;0.426;0.186;241.390;2.000;0.000;1.000;0.000
25/11/2010;12:00:00;0.420;0.184;241.080;1.800;0.000;1.000;0.000
25/11/2010;12:01:00;0.424;0.190;242.280;1.800;0.000;2.000;0.000
25/11/2010;12:02:00;0.422;0.190;242.490;1.800;0.000;1.000;0.000
25/11/2010;12:03:00;0.418;0.190;242.370;1.800;0.000;1.000;0.000
25/11/2010;12:04:00;0.418;0.186;241.580;1.800;0.000;1.000;0.000
25/11/2010;12:05:00;0.476;0.248;242.470;2.200;0.000;1.000;0.000
25/11/2010;12:06:00;0.494;0.294;242.070;2.400;0.000;1.000;0.000
25/11/2010;12:07:00;0.492;0.296;242.380;2.400;0.000;2.000;0.000
25/11/2010;12:08:00;0.466;0.262;243.490;2.200;0.000;1.000;0.000
25/11/2010;12:09:00;0.400;0.168;244.440;1.800;0.000;1.000;0.000
25/11/2010;12:10:00;0.396;0.164;243.380;1.800;0.000;1.000;0.000
25/11/2010;12:11:00;0.396;0.164;243.840;1.800;0.000;1.000;0.000
25/11/2010;12:12:00;0.400;0.168;244.260;1.800;0.000;1.000;0.000
25/11/2010;12:13:00;0.388;0.148;243.270;1.600;0.000;1.000;0.000
25/11/2010;12:14:00;0.646;0.174;243.070;4.200;0.000;2.000;0.000
25/11/2010;12:15:00;1.936;0.444;241.870;8.400;0.000;1.000;0.000
25/11/2010;12:16:00;1.336;0.208;241.710;6.600;0.000;1.000;0.000
25/11/2010;12:17:00;0.446;0.000;242.260;1.800;0.000;1.000;0.000
25/11/2010;12:18:00;0.444;0.000;242.000;1.800;0.000;1.000;0.000
25/11/2010;12:19:00;0.446;0.000;243.010;1.800;0.000;1.000;0.000
25/11/2010;12:20:00;0.442;0.000;242.770;1.800;0.000;2.000;0.000
25/11/2010;12:21:00;0.436;0.000;241.600;1.800;0.000;1.000;0.000
25/11/2010;12:22:00;0.372;0.120;241.290;1.600;0.000;0.000;0.000
25/11/2010;12:23:00;0.372;0.116;243.170;1.600;0.000;0.000;0.000
25/11/2010;12:24:00;0.370;0.116;243.370;1.600;0.000;0.000;0.000
25/11/2010;12:25:00;0.370;0.116;243.750;1.600;0.000;0.000;0.000
25/11/2010;12:26:00;0.368;0.116;243.620;1.600;0.000;0.000;0.000
25/11/2010;12:27:00;0.372;0.116;242.990;1.600;0.000;0.000;0.000
25/11/2010;12:28:00;0.374;0.116;242.840;1.600;0.000;0.000;0.000
25/11/2010;12:29:00;0.372;0.116;243.200;1.600;0.000;0.000;0.000
25/11/2010;12:30:00;0.476;0.000;243.050;2.000;0.000;0.000;0.000
25/11/2010;12:31:00;0.478;0.000;243.580;2.000;0.000;0.000;0.000
25/11/2010;12:32:00;0.474;0.000;244.290;2.000;0.000;0.000;0.000
25/11/2010;12:33:00;0.474;0.000;243.380;2.000;0.000;0.000;0.000
25/11/2010;12:34:00;0.470;0.000;242.660;2.000;0.000;0.000;0.000
25/11/2010;12:35:00;0.468;0.000;242.230;2.000;0.000;0.000;0.000
25/11/2010;12:36:00;0.466;0.000;242.300;2.000;0.000;0.000;0.000
25/11/2010;12:37:00;0.466;0.000;243.210;2.000;0.000;0.000;0.000
25/11/2010;12:38:00;0.464;0.000;242.800;2.000;0.000;0.000;0.000
25/11/2010;12:39:00;0.462;0.000;242.950;2.000;0.000;0.000;0.000
25/11/2010;12:40:00;0.462;0.000;243.520;1.800;0.000;0.000;0.000
25/11/2010;12:41:00;0.462;0.000;243.490;1.800;0.000;0.000;0.000
25/11/2010;12:42:00;0.478;0.000;244.540;2.000;0.000;0.000;0.000
25/11/2010;12:43:00;0.528;0.078;244.570;2.200;0.000;0.000;0.000
25/11/2010;12:44:00;0.476;0.000;245.070;2.000;0.000;0.000;0.000
25/11/2010;12:45:00;0.456;0.000;245.450;1.800;0.000;0.000;0.000
25/11/2010;12:46:00;0.444;0.000;245.510;1.800;0.000;0.000;0.000
25/11/2010;12:47:00;0.444;0.000;244.460;1.800;0.000;0.000;0.000
25/11/2010;12:48:00;0.444;0.000;244.530;1.800;0.000;0.000;0.000
25/11/2010;12:49:00;0.440;0.000;243.530;1.800;0.000;0.000;0.000
25/11/2010;12:50:00;0.434;0.000;242.680;1.800;0.000;0.000;0.000
25/11/2010;12:51:00;0.434;0.000;242.810;1.800;0.000;0.000;0.000
25/11/2010;12:52:00;0.380;0.088;242.600;1.600;0.000;0.000;0.000
25/11/2010;12:53:00;0.358;0.114;243.250;1.600;0.000;0.000;0.000
25/11/2010;12:54:00;0.354;0.116;242.920;1.600;0.000;0.000;0.000
25/11/2010;12:55:00;1.194;0.118;242.740;5.600;0.000;0.000;0.000
25/11/2010;12:56:00;0.948;0.082;243.190;4.800;0.000;0.000;0.000
25/11/2010;12:57:00;0.704;0.102;243.610;3.800;0.000;0.000;0.000
25/11/2010;12:58:00;0.366;0.114;243.990;1.600;0.000;0.000;0.000
25/11/2010;12:59:00;0.368;0.112;244.820;1.600;0.000;0.000;0.000
25/11/2010;13:00:00;0.366;0.114;244.310;1.600;0.000;0.000;0.000
25/11/2010;13:01:00;0.360;0.114;244.050;1.600;0.000;0.000;0.000
25/11/2010;13:02:00;0.356;0.114;243.800;1.600;0.000;0.000;0.000
25/11/2010;13:03:00;0.356;0.116;242.830;1.600;0.000;0.000;0.000
25/11/2010;13:04:00;0.358;0.116;243.130;1.600;0.000;0.000;0.000
25/11/2010;13:05:00;0.400;0.078;242.340;1.800;0.000;0.000;0.000
25/11/2010;13:06:00;0.466;0.000;241.830;2.000;0.000;0.000;0.000
25/11/2010;13:07:00;0.464;0.000;241.200;2.000;0.000;0.000;0.000
25/11/2010;13:08:00;0.462;0.000;241.070;1.800;0.000;0.000;0.000
25/11/2010;13:09:00;0.460;0.000;241.900;1.800;0.000;0.000;0.000
25/11/2010;13:10:00;0.456;0.000;241.640;1.800;0.000;0.000;0.000
25/11/2010;13:11:00;0.456;0.000;242.880;1.800;0.000;0.000;0.000
25/11/2010;13:12:00;0.460;0.000;243.370;1.800;0.000;0.000;0.000
25/11/2010;13:13:00;0.460;0.000;243.130;1.800;0.000;0.000;0.000
25/11/2010;13:14:00;0.342;0.064;242.850;1.400;0.000;0.000;0.000
25/11/2010;13:15:00;0.418;0.062;242.520;1.800;0.000;0.000;0.000
25/11/2010;13:16:00;0.818;0.056;242.300;4.200;0.000;0.000;0.000
25/11/2010;13:17:00;0.332;0.068;243.390;1.400;0.000;0.000;0.000
25/11/2010;13:18:00;0.350;0.066;242.930;1.600;0.000;0.000;0.000
25/11/2010;13:19:00;0.398;0.128;242.600;2.000;0.000;0.000;0.000
25/11/2010;13:20:00;0.808;0.072;243.520;4.200;0.000;0.000;0.000
25/11/2010;13:21:00;0.690;0.060;243.310;3.800;0.000;0.000;0.000
25/11/2010;13:22:00;0.294;0.000;243.250;1.200;0.000;0.000;0.000
25/11/2010;13:23:00;0.296;0.000;243.900;1.200;0.000;0.000;0.000
25/11/2010;13:24:00;0.294;0.000;243.510;1.200;0.000;0.000;0.000
25/11/2010;13:25:00;0.292;0.000;243.040;1.200;0.000;0.000;0.000
25/11/2010;13:26:00;0.290;0.000;242.710;1.200;0.000;0.000;0.000
25/11/2010;13:27:00;0.294;0.000;242.260;1.200;0.000;0.000;0.000
25/11/2010;13:28:00;0.240;0.000;242.190;1.000;0.000;0.000;0.000
25/11/2010;13:29:00;0.224;0.062;242.860;1.000;0.000;0.000;0.000
25/11/2010;13:30:00;0.224;0.062;243.170;1.000;0.000;0.000;0.000
25/11/2010;13:31:00;0.218;0.060;243.750;1.000;0.000;0.000;0.000
25/11/2010;13:32:00;0.218;0.062;243.740;1.000;0.000;0.000;0.000
25/11/2010;13:33:00;0.218;0.060;244.030;1.000;0.000;0.000;0.000
25/11/2010;13:34:00;0.218;0.062;244.110;1.000;0.000;0.000;0.000
25/11/2010;13:35:00;0.218;0.062;243.320;1.000;0.000;0.000;0.000
25/11/2010;13:36:00;0.218;0.062;243.330;1.000;0.000;0.000;0.000
25/11/2010;13:37:00;0.218;0.062;243.110;1.000;0.000;0.000;0.000
25/11/2010;13:38:00;0.216;0.064;242.340;1.000;0.000;0.000;0.000
25/11/2010;13:39:00;0.214;0.066;241.480;1.000;0.000;0.000;0.000
25/11/2010;13:40:00;0.214;0.066;241.210;1.000;0.000;0.000;0.000
25/11/2010;13:41:00;0.294;0.000;241.200;1.400;0.000;0.000;0.000
25/11/2010;13:42:00;0.328;0.064;240.270;1.400;0.000;0.000;0.000
25/11/2010;13:43:00;0.326;0.064;240.210;1.400;0.000;0.000;0.000
25/11/2010;13:44:00;0.324;0.062;240.090;1.400;0.000;0.000;0.000
25/11/2010;13:45:00;0.324;0.064;240.680;1.400;0.000;0.000;0.000
25/11/2010;13:46:00;0.322;0.066;241.020;1.400;0.000;0.000;0.000
25/11/2010;13:47:00;0.322;0.068;241.900;1.400;0.000;0.000;0.000
25/11/2010;13:48:00;0.430;0.066;242.260;1.800;0.000;0.000;0.000
25/11/2010;13:49:00;0.424;0.062;241.010;1.800;0.000;0.000;0.000
25/11/2010;13:50:00;0.378;0.066;241.510;1.600;0.000;0.000;0.000
25/11/2010;13:51:00;0.316;0.076;243.790;1.400;0.000;0.000;0.000
25/11/2010;13:52:00;0.326;0.072;243.120;1.400;0.000;0.000;0.000
25/11/2010;13:53:00;0.490;0.068;242.910;2.000;0.000;0.000;0.000
25/11/2010;13:54:00;0.490;0.068;242.830;2.000;0.000;0.000;0.000
25/11/2010;13:55:00;0.430;0.000;243.000;1.800;0.000;0.000;0.000
25/11/2010;13:56:00;0.294;0.000;244.470;1.400;0.000;0.000;0.000
25/11/2010;13:57:00;0.302;0.000;243.950;1.200;0.000;0.000;0.000
25/11/2010;13:58:00;0.302;0.000;242.820;1.200;0.000;0.000;0.000
25/11/2010;13:59:00;0.298;0.000;241.480;1.200;0.000;0.000;0.000
25/11/2010;14:00:00;0.390;0.000;240.520;1.600;0.000;0.000;0.000
25/11/2010;14:01:00;0.410;0.000;241.390;1.600;0.000;0.000;0.000
25/11/2010;14:02:00;0.410;0.000;241.780;1.600;0.000;0.000;0.000
25/11/2010;14:03:00;0.408;0.000;241.890;1.600;0.000;0.000;0.000
25/11/2010;14:04:00;0.408;0.000;242.390;1.600;0.000;0.000;0.000
25/11/2010;14:05:00;0.352;0.000;242.370;1.400;0.000;0.000;0.000
25/11/2010;14:06:00;0.334;0.068;241.640;1.400;0.000;0.000;0.000
25/11/2010;14:07:00;0.328;0.070;241.380;1.400;0.000;0.000;0.000
25/11/2010;14:08:00;0.314;0.066;243.070;1.400;0.000;0.000;0.000
25/11/2010;14:09:00;0.218;0.062;243.460;1.000;0.000;0.000;0.000
25/11/2010;14:10:00;0.216;0.062;243.240;1.000;0.000;0.000;0.000
25/11/2010;14:11:00;0.216;0.064;242.950;1.000;0.000;0.000;0.000
25/11/2010;14:12:00;0.222;0.062;243.280;1.000;0.000;0.000;0.000
25/11/2010;14:13:00;0.224;0.062;243.040;1.000;0.000;0.000;0.000
25/11/2010;14:14:00;0.226;0.060;244.780;1.000;0.000;0.000;0.000
25/11/2010;14:15:00;0.274;0.062;244.380;1.200;0.000;0.000;0.000
25/11/2010;14:16:00;0.406;0.064;244.470;1.600;0.000;0.000;0.000
25/11/2010;14:17:00;0.412;0.064;244.170;1.800;0.000;0.000;0.000
25/11/2010;14:18:00;0.334;0.076;244.170;1.400;0.000;0.000;0.000
25/11/2010;14:19:00;0.330;0.074;243.500;1.400;0.000;0.000;0.000
25/11/2010;14:20:00;0.328;0.074;243.430;1.400;0.000;0.000;0.000
25/11/2010;14:21:00;0.328;0.076;244.250;1.400;0.000;0.000;0.000
25/11/2010;14:22:00;0.328;0.076;244.200;1.400;0.000;0.000;0.000
25/11/2010;14:23:00;0.322;0.078;244.790;1.400;0.000;0.000;0.000
25/11/2010;14:24:00;0.320;0.080;245.250;1.400;0.000;0.000;0.000
25/11/2010;14:25:00;0.320;0.080;245.320;1.400;0.000;0.000;0.000
25/11/2010;14:26:00;0.316;0.076;244.330;1.400;0.000;0.000;0.000
25/11/2010;14:27:00;0.322;0.078;244.420;1.400;0.000;0.000;0.000
25/11/2010;14:28:00;0.324;0.078;244.510;1.400;0.000;0.000;0.000
25/11/2010;14:29:00;0.322;0.078;244.230;1.400;0.000;0.000;0.000
25/11/2010;14:30:00;0.322;0.080;244.820;1.400;0.000;0.000;0.000
25/11/2010;14:31:00;0.238;0.000;245.340;1.000;0.000;0.000;0.000
25/11/2010;14:32:00;0.228;0.058;245.830;1.000;0.000;0.000;0.000
25/11/2010;14:33:00;0.226;0.058;245.200;1.000;0.000;0.000;0.000
25/11/2010;14:34:00;0.316;0.000;245.130;1.400;0.000;0.000;0.000
25/11/2010;14:35:00;0.308;0.050;246.050;1.200;0.000;0.000;0.000
25/11/2010;14:36:00;0.306;0.050;246.260;1.200;0.000;0.000;0.000
25/11/2010;14:37:00;0.306;0.052;246.680;1.200;0.000;0.000;0.000
25/11/2010;14:38:00;0.300;0.052;246.940;1.200;0.000;0.000;0.000
25/11/2010;14:39:00;0.298;0.052;246.780;1.200;0.000;0.000;0.000
25/11/2010;14:40:00;0.296;0.052;246.690;1.200;0.000;0.000;0.000
25/11/2010;14:41:00;0.296;0.052;247.100;1.200;0.000;0.000;0.000
25/11/2010;14:42:00;0.284;0.000;246.810;1.200;0.000;0.000;0.000
25/11/2010;14:43:00;0.230;0.056;246.660;1.000;0.000;0.000;0.000
25/11/2010;14:44:00;0.228;0.058;245.950;1.000;0.000;0.000;0.000
25/11/2010;14:45:00;0.228;0.058;245.950;1.000;0.000;0.000;0.000
25/11/2010;14:46:00;0.226;0.058;245.660;1.000;0.000;0.000;0.000
25/11/2010;14:47:00;0.228;0.056;246.720;1.000;0.000;0.000;0.000
25/11/2010;14:48:00;0.230;0.056;246.690;1.000;0.000;0.000;0.000
25/11/2010;14:49:00;0.230;0.056;246.890;1.000;0.000;0.000;0.000
25/11/2010;14:50:00;0.222;0.058;246.560;1.000;0.000;0.000;0.000
25/11/2010;14:51:00;0.222;0.058;246.390;1.000;0.000;0.000;0.000
25/11/2010;14:52:00;0.296;0.000;247.500;1.400;0.000;0.000;0.000
25/11/2010;14:53:00;0.336;0.088;247.560;1.400;0.000;0.000;0.000
25/11/2010;14:54:00;0.332;0.086;246.990;1.400;0.000;0.000;0.000
25/11/2010;14:55:00;0.328;0.082;246.290;1.400;0.000;0.000;0.000
25/11/2010;14:56:00;0.326;0.084;246.240;1.400;0.000;0.000;0.000
25/11/2010;14:57:00;0.330;0.084;246.630;1.400;0.000;0.000;0.000
25/11/2010;14:58:00;0.332;0.086;247.030;1.400;0.000;0.000;0.000
25/11/2010;14:59:00;0.330;0.084;246.770;1.400;0.000;0.000;0.000
25/11/2010;15:00:00;0.330;0.088;247.620;1.400;0.000;0.000;0.000
25/11/2010;15:01:00;0.326;0.086;247.330;1.400;0.000;0.000;0.000
25/11/2010;15:02:00;0.324;0.090;248.100;1.400;0.000;0.000;0.000
25/11/2010;15:03:00;0.322;0.090;247.930;1.400;0.000;0.000;0.000
25/11/2010;15:04:00;0.324;0.090;248.470;1.400;0.000;0.000;0.000
25/11/2010;15:05:00;0.322;0.088;247.930;1.400;0.000;0.000;0.000
25/11/2010;15:06:00;0.284;0.000;247.660;1.200;0.000;0.000;0.000
25/11/2010;15:07:00;0.224;0.056;247.330;1.000;0.000;0.000;0.000
25/11/2010;15:08:00;0.224;0.056;247.100;1.000;0.000;0.000;0.000
25/11/2010;15:09:00;0.222;0.058;246.360;1.000;0.000;0.000;0.000
25/11/2010;15:10:00;0.220;0.060;245.480;1.000;0.000;0.000;0.000
25/11/2010;15:11:00;0.270;0.000;245.820;1.200;0.000;0.000;0.000
25/11/2010;15:12:00;0.300;0.048;245.820;1.200;0.000;0.000;0.000
25/11/2010;15:13:00;0.300;0.048;245.870;1.200;0.000;0.000;0.000
25/11/2010;15:14:00;0.298;0.048;245.750;1.200;0.000;0.000;0.000
25/11/2010;15:15:00;0.298;0.048;245.720;1.200;0.000;0.000;0.000
25/11/2010;15:16:00;0.298;0.048;245.720;1.200;0.000;0.000;0.000
25/11/2010;15:17:00;0.298;0.050;246.100;1.200;0.000;0.000;0.000
25/11/2010;15:18:00;0.298;0.052;246.730;1.200;0.000;0.000;0.000
25/11/2010;15:19:00;0.298;0.054;247.470;1.200;0.000;0.000;0.000
25/11/2010;15:20:00;0.252;0.000;246.260;1.000;0.000;0.000;0.000
25/11/2010;15:21:00;0.222;0.056;246.380;1.000;0.000;0.000;0.000
25/11/2010;15:22:00;0.254;0.000;247.030;1.200;0.000;0.000;0.000
25/11/2010;15:23:00;0.306;0.074;247.450;1.200;0.000;0.000;0.000
25/11/2010;15:24:00;0.380;0.074;247.770;1.600;0.000;2.000;0.000
25/11/2010;15:25:00;0.474;0.068;246.920;1.800;0.000;1.000;0.000
25/11/2010;15:26:00;0.304;0.070;246.390;1.200;0.000;1.000;0.000
25/11/2010;15:27:00;0.324;0.080;246.210;1.400;0.000;2.000;0.000
25/11/2010;15:28:00;0.416;0.210;246.130;1.800;0.000;1.000;0.000
25/11/2010;15:29:00;0.416;0.212;246.440;1.800;0.000;1.000;0.000
25/11/2010;15:30:00;0.414;0.214;246.720;1.800;0.000;2.000;0.000
25/11/2010;15:31:00;0.414;0.218;247.150;1.800;0.000;1.000;0.000
25/11/2010;15:32:00;0.414;0.222;248.170;1.800;0.000;1.000;0.000
25/11/2010;15:33:00;0.412;0.220;247.740;1.800;0.000;2.000;0.000
25/11/2010;15:34:00;0.408;0.214;246.720;1.800;0.000;1.000;0.000
25/11/2010;15:35:00;0.408;0.218;247.420;1.800;0.000;2.000;0.000
25/11/2010;15:36:00;0.406;0.214;246.650;1.800;0.000;1.000;0.000
25/11/2010;15:37:00;0.406;0.214;246.770;1.800;0.000;1.000;0.000
25/11/2010;15:38:00;0.406;0.216;247.040;1.800;0.000;2.000;0.000
25/11/2010;15:39:00;0.400;0.206;245.120;1.800;0.000;1.000;0.000
25/11/2010;15:40:00;0.396;0.200;243.920;1.800;0.000;2.000;0.000
25/11/2010;15:41:00;0.396;0.202;244.280;1.800;0.000;1.000;0.000
25/11/2010;15:42:00;0.308;0.076;244.680;1.200;0.000;1.000;0.000
25/11/2010;15:43:00;0.302;0.068;245.430;1.200;0.000;2.000;0.000
25/11/2010;15:44:00;0.298;0.062;244.150;1.200;0.000;1.000;0.000
25/11/2010;15:45:00;0.298;0.064;244.430;1.200;0.000;1.000;0.000
25/11/2010;15:46:00;0.296;0.064;244.290;1.200;0.000;1.000;0.000
25/11/2010;15:47:00;0.296;0.062;244.180;1.200;0.000;2.000;0.000
25/11/2010;15:48:00;0.296;0.062;244.180;1.200;0.000;1.000;0.000
25/11/2010;15:49:00;0.352;0.120;243.870;1.600;0.000;1.000;0.000
25/11/2010;15:50:00;0.368;0.164;243.140;1.600;0.000;1.000;0.000
25/11/2010;15:51:00;0.370;0.166;243.860;1.600;0.000;2.000;0.000
25/11/2010;15:52:00;0.368;0.164;243.350;1.600;0.000;1.000;0.000
25/11/2010;15:53:00;0.368;0.166;243.870;1.600;0.000;1.000;0.000
25/11/2010;15:54:00;0.366;0.164;243.280;1.600;0.000;1.000;0.000
25/11/2010;15:55:00;0.364;0.164;243.060;1.600;0.000;1.000;0.000
25/11/2010;15:56:00;0.364;0.166;243.860;1.600;0.000;2.000;0.000
25/11/2010;15:57:00;0.358;0.160;244.300;1.600;0.000;1.000;0.000
25/11/2010;15:58:00;0.300;0.066;244.650;1.200;0.000;1.000;0.000
25/11/2010;15:59:00;0.300;0.066;245.110;1.200;0.000;1.000;0.000
25/11/2010;16:00:00;0.300;0.070;246.100;1.200;0.000;1.000;0.000
25/11/2010;16:01:00;0.294;0.066;245.260;1.200;0.000;1.000;0.000
25/11/2010;16:02:00;0.292;0.064;244.710;1.200;0.000;2.000;0.000
25/11/2010;16:03:00;0.346;0.118;244.070;1.600;0.000;1.000;0.000
25/11/2010;16:04:00;0.400;0.202;244.220;1.800;0.000;1.000;0.000
25/11/2010;16:05:00;0.396;0.198;243.640;1.800;0.000;1.000;0.000
25/11/2010;16:06:00;0.392;0.194;242.690;1.800;0.000;1.000;0.000
25/11/2010;16:07:00;0.462;0.198;243.640;2.000;0.000;1.000;0.000
25/11/2010;16:08:00;0.390;0.202;243.610;1.800;0.000;2.000;0.000
25/11/2010;16:09:00;0.390;0.204;243.930;1.800;0.000;1.000;0.000
25/11/2010;16:10:00;0.390;0.204;243.860;1.800;0.000;1.000;0.000
25/11/2010;16:11:00;0.428;0.208;244.970;1.800;0.000;1.000;0.000
25/11/2010;16:12:00;0.464;0.208;244.820;2.000;0.000;1.000;0.000
25/11/2010;16:13:00;0.396;0.210;244.850;1.800;0.000;1.000;0.000
25/11/2010;16:14:00;0.394;0.206;244.140;1.800;0.000;2.000;0.000
25/11/2010;16:15:00;0.394;0.206;244.290;1.800;0.000;1.000;0.000
25/11/2010;16:16:00;0.392;0.206;244.060;1.800;0.000;1.000;0.000
25/11/2010;16:17:00;0.354;0.150;243.220;1.600;0.000;1.000;0.000
25/11/2010;16:18:00;0.296;0.064;243.200;1.200;0.000;1.000;0.000
25/11/2010;16:19:00;0.298;0.068;244.530;1.200;0.000;1.000;0.000
25/11/2010;16:20:00;0.298;0.070;244.700;1.200;0.000;2.000;0.000
25/11/2010;16:21:00;0.292;0.066;243.690;1.200;0.000;1.000;0.000
25/11/2010;16:22:00;0.288;0.064;243.180;1.200;0.000;1.000;0.000
25/11/2010;16:23:00;0.288;0.062;242.810;1.200;0.000;1.000;0.000
25/11/2010;16:24:00;0.560;0.080;243.090;2.400;0.000;1.000;0.000
25/11/2010;16:25:00;0.634;0.000;243.910;2.600;0.000;1.000;0.000
25/11/2010;16:26:00;0.592;0.000;243.450;2.400;0.000;0.000;0.000
25/11/2010;16:27:00;0.680;0.066;242.920;2.800;0.000;0.000;0.000
25/11/2010;16:28:00;0.664;0.068;242.700;2.600;0.000;0.000;0.000
25/11/2010;16:29:00;0.692;0.066;241.890;2.800;0.000;0.000;0.000
25/11/2010;16:30:00;0.664;0.068;242.480;2.600;0.000;0.000;0.000
25/11/2010;16:31:00;0.680;0.070;242.760;2.800;0.000;0.000;0.000
25/11/2010;16:32:00;0.684;0.066;241.720;2.800;0.000;0.000;0.000
25/11/2010;16:33:00;0.684;0.068;242.280;2.800;0.000;0.000;0.000
25/11/2010;16:34:00;0.688;0.070;242.920;2.800;0.000;0.000;0.000
25/11/2010;16:35:00;0.644;0.000;242.960;2.600;0.000;0.000;0.000
25/11/2010;16:36:00;0.612;0.000;243.360;2.400;0.000;0.000;0.000
25/11/2010;16:37:00;0.614;0.000;243.790;2.400;0.000;0.000;0.000
25/11/2010;16:38:00;0.610;0.000;242.990;2.400;0.000;0.000;0.000
25/11/2010;16:39:00;0.674;0.000;242.850;2.800;0.000;0.000;0.000
25/11/2010;16:40:00;0.722;0.102;242.800;3.000;0.000;0.000;0.000
25/11/2010;16:41:00;0.720;0.102;243.070;3.000;0.000;0.000;0.000
25/11/2010;16:42:00;0.716;0.100;242.900;3.000;0.000;0.000;0.000
25/11/2010;16:43:00;0.714;0.104;243.720;3.000;0.000;0.000;0.000
25/11/2010;16:44:00;0.710;0.104;243.940;3.000;0.000;0.000;0.000
25/11/2010;16:45:00;0.712;0.102;243.250;3.000;0.000;0.000;0.000
25/11/2010;16:46:00;0.772;0.102;243.310;3.200;0.000;0.000;0.000
25/11/2010;16:47:00;0.708;0.102;243.270;3.000;0.000;0.000;0.000
25/11/2010;16:48:00;0.710;0.100;242.850;3.000;0.000;0.000;0.000
25/11/2010;16:49:00;0.704;0.100;242.510;2.800;0.000;0.000;0.000
25/11/2010;16:50:00;0.704;0.098;242.190;2.800;0.000;0.000;0.000
25/11/2010;16:51:00;0.700;0.092;240.980;2.800;0.000;0.000;0.000
25/11/2010;16:52:00;0.694;0.090;239.860;2.800;0.000;0.000;0.000
25/11/2010;16:53:00;0.654;0.000;239.440;2.800;0.000;0.000;0.000
25/11/2010;16:54:00;0.598;0.000;239.500;2.400;0.000;0.000;0.000
25/11/2010;16:55:00;0.596;0.000;239.340;2.400;0.000;0.000;0.000
25/11/2010;16:56:00;0.590;0.000;239.860;2.400;0.000;0.000;0.000
25/11/2010;16:57:00;0.592;0.000;240.450;2.400;0.000;0.000;0.000
25/11/2010;16:58:00;0.590;0.000;239.880;2.400;0.000;0.000;0.000
25/11/2010;16:59:00;0.592;0.000;239.910;2.400;0.000;0.000;0.000
25/11/2010;17:00:00;0.592;0.000;240.450;2.400;0.000;0.000;0.000
25/11/2010;17:01:00;0.590;0.000;239.980;2.400;0.000;0.000;0.000
25/11/2010;17:02:00;0.590;0.000;239.210;2.400;0.000;0.000;0.000
25/11/2010;17:03:00;0.598;0.000;240.200;2.400;0.000;0.000;0.000
25/11/2010;17:04:00;0.600;0.000;240.850;2.400;0.000;0.000;0.000
25/11/2010;17:05:00;0.678;0.048;239.900;2.800;0.000;0.000;0.000
25/11/2010;17:06:00;0.664;0.056;238.310;2.800;0.000;0.000;0.000
25/11/2010;17:07:00;1.016;0.050;237.480;4.200;0.000;0.000;0.000
25/11/2010;17:08:00;1.170;0.048;237.940;4.800;0.000;0.000;0.000
25/11/2010;17:09:00;1.392;0.000;237.610;5.800;0.000;0.000;0.000
25/11/2010;17:10:00;1.466;0.000;238.080;6.000;0.000;0.000;0.000
25/11/2010;17:11:00;1.456;0.000;238.450;6.000;0.000;0.000;0.000
25/11/2010;17:12:00;1.382;0.000;238.360;5.800;0.000;0.000;0.000
25/11/2010;17:13:00;1.350;0.000;237.540;5.600;0.000;0.000;0.000
25/11/2010;17:14:00;1.310;0.068;237.840;5.400;0.000;0.000;0.000
25/11/2010;17:15:00;1.388;0.000;238.290;5.800;0.000;0.000;0.000
25/11/2010;17:16:00;1.522;0.060;238.330;6.400;0.000;0.000;0.000
25/11/2010;17:17:00;1.478;0.064;239.470;6.200;0.000;0.000;0.000
25/11/2010;17:18:00;1.438;0.066;239.840;6.000;0.000;0.000;0.000
25/11/2010;17:19:00;1.452;0.074;239.020;6.000;0.000;0.000;0.000
25/11/2010;17:20:00;1.448;0.074;238.000;6.000;0.000;0.000;0.000
25/11/2010;17:21:00;1.434;0.070;237.200;6.000;0.000;0.000;0.000
25/11/2010;17:22:00;1.430;0.070;237.080;6.000;0.000;0.000;0.000
25/11/2010;17:23:00;1.426;0.070;236.820;6.000;0.000;0.000;0.000
25/11/2010;17:24:00;1.642;0.068;237.050;6.800;0.000;0.000;0.000
25/11/2010;17:25:00;1.744;0.064;236.140;7.400;0.000;0.000;0.000
25/11/2010;17:26:00;1.742;0.064;236.050;7.400;0.000;0.000;0.000
25/11/2010;17:27:00;1.764;0.070;238.100;7.400;0.000;0.000;0.000
25/11/2010;17:28:00;1.764;0.070;238.010;7.400;0.000;0.000;0.000
25/11/2010;17:29:00;1.708;0.000;237.810;7.200;0.000;0.000;0.000
25/11/2010;17:30:00;1.678;0.056;238.570;7.000;0.000;0.000;0.000
